x,y,t,type,id
467,450,1436206317284,m,719
467,451,1436206317294,m,719
471,451,1436206317304,m,719
472,451,1436206317314,m,719
472,455,1436206317324,m,719
472,455,1436206317335,m,719
475,457,1436206317344,m,719
476,459,1436206317355,m,719
478,461,1436206317365,m,719
479,464,1436206317374,m,719
482,465,1436206317385,m,719
482,468,1436206317395,m,719
483,469,1436206317406,m,719
483,471,1436206317415,m,719
483,474,1436206317425,m,719
483,474,1436206317432,m,719
483,486,1436206317446,m,719
480,493,1436206317456,m,719
479,500,1436206317466,m,719
469,504,1436206317740,m,719
468,504,1436206317751,m,719
465,504,1436206317760,m,719
462,507,1436206317771,m,719
460,508,1436206317780,m,719
457,508,1436206317790,m,719
452,513,1436206317802,m,719
450,513,1436206317811,m,719
449,513,1436206317821,m,719
447,515,1436206317831,m,719
444,516,1436206317841,m,719
444,516,1436206317851,m,719
441,516,1436206317861,m,719
441,516,1436206317872,m,719
440,516,1436206317882,m,719
438,516,1436206317892,m,719
435,516,1436206317902,m,719
433,516,1436206317912,m,719
430,516,1436206317923,m,719
426,516,1436206317933,m,719
420,517,1436206317943,m,719
415,517,1436206317953,m,719
410,517,1436206317963,m,719
403,517,1436206317974,m,719
398,518,1436206317984,m,719
391,519,1436206317993,m,719
385,522,1436206318004,m,719
379,522,1436206318014,m,719
374,523,1436206318025,m,719
372,523,1436206318034,m,719
368,523,1436206318044,m,719
367,525,1436206318055,m,719
366,530,1436206318065,m,719
361,530,1436206318075,m,719
360,534,1436206318085,m,719
356,537,1436206318095,m,719
353,544,1436206318105,m,719
351,547,1436206318115,m,719
347,550,1436206318125,m,719
347,552,1436206318135,m,719
345,557,1436206318146,m,719
344,557,1436206318156,m,719
344,557,1436206318165,m,719
344,559,1436206318176,m,719
344,559,1436206318217,m,719
346,559,1436206318227,m,719
349,559,1436206318237,m,719
351,561,1436206318246,m,719
357,564,1436206318267,m,719
360,566,1436206318278,m,719
367,568,1436206318288,m,719
372,572,1436206318298,m,719
379,572,1436206318308,m,719
384,574,1436206318317,m,719
393,573,1436206318329,m,719
402,573,1436206318338,m,719
410,573,1436206318348,m,719
416,573,1436206318359,m,719
420,575,1436206318368,m,719
423,575,1436206318380,m,719
424,575,1436206318389,m,719
426,575,1436206318399,m,719
429,574,1436206318410,m,719
432,571,1436206318419,m,719
434,571,1436206318429,m,719
437,571,1436206318439,m,719
440,570,1436206318449,m,719
442,570,1436206318460,m,719
444,569,1436206318470,m,719
445,569,1436206318480,m,719
447,569,1436206318490,m,719
451,570,1436206318501,m,719
453,570,1436206318510,m,719
456,570,1436206318520,m,719
459,570,1436206318532,m,719
464,570,1436206318541,m,719
468,572,1436206318552,m,719
472,572,1436206318562,m,719
475,575,1436206318571,m,719
478,575,1436206318582,m,719
478,577,1436206318592,m,719
481,579,1436206318601,m,719
296,588,1436206320448,c,719
311,165,1436206321896,c,719
486,580,1436206318612,m,719
486,580,1436206318622,m,719
486,581,1436206318642,m,719
486,581,1436206318653,m,719
486,581,1436206318785,m,719
486,581,1436206318794,m,719
486,583,1436206318805,m,719
486,585,1436206318815,m,719
482,589,1436206318824,m,719
482,590,1436206318835,m,719
481,591,1436206318845,m,719
480,593,1436206318855,m,719
480,593,1436206318866,m,719
480,593,1436206318876,m,719
479,593,1436206318906,m,719
479,593,1436206318917,m,719
479,593,1436206318947,m,719
479,593,1436206318956,m,719
479,593,1436206318967,m,719
479,594,1436206318977,m,719
479,594,1436206318997,m,719
479,595,1436206319028,m,719
479,595,1436206319078,m,719
478,596,1436206319089,m,719
478,598,1436206319098,m,719
477,599,1436206319109,m,719
474,601,1436206319119,m,719
472,602,1436206319129,m,719
468,604,1436206319139,m,719
462,605,1436206319149,m,719
454,607,1436206319159,m,719
447,607,1436206319169,m,719
439,607,1436206319179,m,719
425,610,1436206319190,m,719
413,610,1436206319200,m,719
401,610,1436206319210,m,719
392,610,1436206319220,m,719
384,606,1436206319230,m,719
370,601,1436206319241,m,719
361,596,1436206319250,m,719
354,595,1436206319260,m,719
349,594,1436206319271,m,719
348,593,1436206319280,m,719
347,591,1436206319291,m,719
347,590,1436206319301,m,719
346,590,1436206319312,m,719
346,589,1436206319321,m,719
346,588,1436206319331,m,719
346,588,1436206319342,m,719
346,588,1436206319352,m,719
346,587,1436206319362,m,719
346,586,1436206319372,m,719
346,583,1436206319382,m,719
342,578,1436206319392,m,719
336,571,1436206319414,m,719
334,571,1436206319423,m,719
331,568,1436206319433,m,719
326,562,1436206319443,m,719
322,560,1436206319453,m,719
316,557,1436206319464,m,719
313,557,1436206319473,m,719
307,557,1436206319483,m,719
305,556,1436206319494,m,719
304,556,1436206319504,m,719
303,556,1436206319514,m,719
303,556,1436206319524,m,719
303,556,1436206319534,m,719
302,556,1436206319545,m,719
302,557,1436206319585,m,719
302,557,1436206319596,m,719
302,558,1436206319656,m,719
302,559,1436206319667,m,719
302,559,1436206319676,m,719
302,561,1436206319686,m,719
299,563,1436206319697,m,719
298,568,1436206319706,m,719
297,571,1436206319718,m,719
297,575,1436206319732,m,719
296,578,1436206319737,m,719
296,583,1436206319747,m,719
296,595,1436206319796,m,719
296,598,1436206319798,m,719
300,600,1436206319808,m,719
300,601,1436206319819,m,719
301,602,1436206319828,m,719
302,603,1436206319838,m,719
302,603,1436206319844,m,719
304,603,1436206319858,m,719
304,603,1436206319990,m,719
304,603,1436206319997,m,719
304,603,1436206320022,m,719
304,603,1436206320032,m,719
303,600,1436206320077,m,719
303,600,1436206320092,m,719
302,598,1436206320102,m,719
302,598,1436206320112,m,719
302,598,1436206320123,m,719
302,598,1436206320133,m,719
302,598,1436206320143,m,719
302,598,1436206320154,m,719
301,596,1436206320163,m,719
301,595,1436206320195,m,719
301,594,1436206320204,m,719
300,594,1436206320213,m,719
300,592,1436206320224,m,719
299,591,1436206320234,m,719
298,591,1436206320244,m,719
298,591,1436206320251,m,719
296,589,1436206320265,m,719
296,589,1436206320275,m,719
296,589,1436206320285,m,719
296,588,1436206320340,m,719
296,589,1436206320488,m,719
296,589,1436206320497,m,719
296,589,1436206320504,m,719
296,589,1436206320517,m,719
296,590,1436206320529,m,719
296,590,1436206320539,m,719
296,591,1436206320548,m,719
296,591,1436206320599,m,719
296,591,1436206320630,m,719
295,590,1436206320640,m,719
293,587,1436206320650,m,719
292,587,1436206320660,m,719
291,587,1436206320670,m,719
286,584,1436206320681,m,719
284,578,1436206320691,m,719
274,569,1436206320700,m,719
268,563,1436206320711,m,719
259,556,1436206320720,m,719
259,549,1436206320731,m,719
254,547,1436206320741,m,719
252,543,1436206320751,m,719
252,542,1436206320761,m,719
252,542,1436206320771,m,719
252,542,1436206320782,m,719
252,542,1436206320822,m,719
252,539,1436206320833,m,719
252,536,1436206320842,m,719
252,528,1436206320853,m,719
252,517,1436206320863,m,719
252,503,1436206320873,m,719
252,481,1436206320884,m,719
252,462,1436206320893,m,719
254,435,1436206320904,m,719
266,406,1436206320914,m,719
274,379,1436206320923,m,719
266,368,1436206321187,m,719
264,364,1436206321198,m,719
259,355,1436206321208,m,719
252,341,1436206321217,m,719
241,317,1436206321228,m,719
239,304,1436206321237,m,719
230,286,1436206321249,m,719
228,278,1436206321258,m,719
228,267,1436206321267,m,719
226,260,1436206321278,m,719
226,251,1436206321288,m,719
226,244,1436206321299,m,719
226,234,1436206321308,m,719
226,229,1436206321318,m,719
226,229,1436206321329,m,719
226,227,1436206321339,m,719
229,225,1436206321349,m,719
229,225,1436206321359,m,719
230,224,1436206321369,m,719
234,221,1436206321379,m,719
235,218,1436206321389,m,719
240,216,1436206321401,m,719
246,211,1436206321410,m,719
250,207,1436206321420,m,719
256,203,1436206321431,m,719
260,200,1436206321440,m,719
263,196,1436206321451,m,719
264,196,1436206321461,m,719
265,196,1436206321471,m,719
265,196,1436206321481,m,719
265,196,1436206321491,m,719
265,196,1436206321502,m,719
265,195,1436206321512,m,719
266,195,1436206321532,m,719
266,195,1436206321541,m,719
268,193,1436206321553,m,719
276,187,1436206321562,m,719
282,187,1436206321572,m,719
286,185,1436206321593,m,719
289,182,1436206321603,m,719
293,181,1436206321613,m,719
295,181,1436206321622,m,719
295,180,1436206321633,m,719
298,178,1436206321643,m,719
298,178,1436206321654,m,719
298,178,1436206321664,m,719
298,177,1436206321673,m,719
298,177,1436206321683,m,719
298,176,1436206321693,m,719
298,174,1436206321704,m,719
303,170,1436206321714,m,719
308,169,1436206321723,m,719
309,168,1436206321734,m,719
309,166,1436206321744,m,719
310,166,1436206321755,m,719
310,166,1436206321764,m,719
310,165,1436206321774,m,719
310,165,1436206321795,m,719
310,165,1436206321816,m,719
311,165,1436206321825,m,719
311,165,1436206321846,m,719
311,165,1436206321856,m,719
311,165,1436206321866,m,719
311,165,1436206321887,m,719
311,165,1436206321907,m,719
311,165,1436206321938,m,719
311,165,1436206321998,m,719
311,165,1436206322008,m,719
311,166,1436206322039,m,719
311,166,1436206322048,m,719
311,166,1436206322059,m,719
311,166,1436206322068,m,719
311,166,1436206322078,m,719
311,166,1436206322089,m,719
311,167,1436206322099,m,719
311,167,1436206322109,m,719
311,167,1436206322130,m,719
312,167,1436206322140,m,719
312,167,1436206322149,m,719
312,168,1436206322160,m,719
315,168,1436206322170,m,719
323,168,1436206322180,m,719
341,166,1436206322190,m,719
355,166,1436206322200,m,719
461,23,1436206451838,m,335
434,36,1436206451840,m,335
405,48,1436206451848,m,335
379,59,1436206451858,m,335
361,68,1436206451869,m,335
346,77,1436206451879,m,335
333,86,1436206451889,m,335
320,99,1436206451899,m,335
310,115,1436206451909,m,335
308,121,1436206451920,m,335
301,129,1436206451930,m,335
289,115,1436206451979,m,335
287,118,1436206452427,m,335
286,118,1436206452436,m,335
283,121,1436206452446,m,335
282,123,1436206452457,m,335
279,124,1436206452467,m,335
279,124,1436206452476,m,335
279,125,1436206452483,m,335
277,126,1436206452497,m,335
277,126,1436206452508,m,335
277,126,1436206452518,m,335
277,126,1436206452589,m,335
276,127,1436206452610,m,335
276,127,1436206452640,m,335
276,127,1436206452660,m,335
273,128,1436206452670,m,335
271,129,1436206452680,m,335
270,132,1436206452690,m,335
267,134,1436206452700,m,335
263,138,1436206452711,m,335
262,140,1436206452721,m,335
261,143,1436206452732,m,335
259,146,1436206452742,m,335
256,149,1436206452751,m,335
256,154,1436206452762,m,335
255,162,1436206452771,m,335
253,175,1436206452782,m,335
249,185,1436206452792,m,335
248,193,1436206452802,m,335
248,200,1436206452812,m,335
247,208,1436206452822,m,335
247,214,1436206452832,m,335
247,218,1436206452843,m,335
247,224,1436206452852,m,335
254,230,1436206452862,m,335
256,234,1436206452872,m,335
262,237,1436206452884,m,335
263,239,1436206452893,m,335
267,240,1436206452902,m,335
268,240,1436206452913,m,335
272,240,1436206452923,m,335
274,240,1436206452933,m,335
274,240,1436206452944,m,335
275,240,1436206452954,m,335
276,240,1436206452964,m,335
276,240,1436206452974,m,335
279,240,1436206452985,m,335
281,238,1436206452996,m,335
282,238,1436206453004,m,335
285,238,1436206453015,m,335
287,238,1436206453025,m,335
290,236,1436206453035,m,335
291,236,1436206453045,m,335
294,236,1436206453054,m,335
295,236,1436206453065,m,335
297,236,1436206453075,m,335
298,236,1436206453085,m,335
299,236,1436206453095,m,335
300,237,1436206453106,m,335
300,238,1436206453116,m,335
300,239,1436206453126,m,335
301,239,1436206453136,m,335
302,241,1436206453146,m,335
308,241,1436206453451,m,335
312,241,1436206453460,m,335
319,241,1436206453471,m,335
328,241,1436206453481,m,335
335,241,1436206453491,m,335
348,241,1436206453504,m,335
359,241,1436206453511,m,335
369,242,1436206453521,m,335
381,242,1436206453532,m,335
390,242,1436206453541,m,335
403,246,1436206453551,m,335
414,243,1436206453562,m,335
425,242,1436206453571,m,335
432,242,1436206453582,m,335
439,242,1436206453592,m,335
444,242,1436206453603,m,335
448,242,1436206453612,m,335
451,243,1436206453622,m,335
452,243,1436206453633,m,335
452,243,1436206453643,m,335
452,243,1436206453652,m,335
453,243,1436206453663,m,335
453,243,1436206453715,m,335
453,246,1436206453724,m,335
453,249,1436206453735,m,335
453,252,1436206453744,m,335
451,256,1436206453754,m,335
451,258,1436206453765,m,335
448,262,1436206453775,m,335
448,264,1436206453785,m,335
448,265,1436206453795,m,335
448,266,1436206453804,m,335
448,266,1436206453815,m,335
448,266,1436206453826,m,335
449,266,1436206453867,m,335
449,268,1436206453876,m,335
452,268,1436206453887,m,335
453,268,1436206453896,m,335
456,268,1436206453907,m,335
457,268,1436206453917,m,335
462,268,1436206453927,m,335
463,268,1436206453938,m,335
467,268,1436206453947,m,335
472,268,1436206453957,m,335
474,268,1436206453967,m,335
478,266,1436206453977,m,335
482,266,1436206453988,m,335
485,265,1436206453998,m,335
490,264,1436206454008,m,335
494,264,1436206454018,m,335
495,264,1436206454028,m,335
499,264,1436206454039,m,335
503,264,1436206454048,m,335
504,266,1436206454058,m,335
509,266,1436206454322,m,335
518,261,1436206454335,m,335
531,260,1436206454342,m,335
540,257,1436206454352,m,335
552,254,1436206454363,m,335
561,249,1436206454373,m,335
571,244,1436206454384,m,335
579,243,1436206454393,m,335
586,241,1436206454403,m,335
590,239,1436206454414,m,335
595,236,1436206454424,m,335
598,235,1436206454434,m,335
599,234,1436206454446,m,335
601,234,1436206454453,m,335
602,234,1436206454464,m,335
604,234,1436206454474,m,335
605,234,1436206454485,m,335
607,235,1436206454494,m,335
608,235,1436206454504,m,335
611,237,1436206454515,m,335
614,237,1436206454525,m,335
617,238,1436206454535,m,335
618,239,1436206454546,m,335
620,239,1436206454555,m,335
620,239,1436206454566,m,335
621,240,1436206454575,m,335
621,241,1436206454586,m,335
621,244,1436206454596,m,335
617,247,1436206454605,m,335
614,249,1436206454616,m,335
613,253,1436206454626,m,335
608,256,1436206454636,m,335
602,260,1436206454646,m,335
599,262,1436206454656,m,335
594,266,1436206454667,m,335
593,266,1436206454676,m,335
590,268,1436206454687,m,335
586,269,1436206454697,m,335
585,269,1436206454707,m,335
584,269,1436206454717,m,335
583,269,1436206454728,m,335
583,269,1436206454748,m,335
583,268,1436206454758,m,335
583,268,1436206454779,m,335
584,268,1436206454880,m,335
584,268,1436206454890,m,335
585,268,1436206454900,m,335
585,268,1436206454909,m,335
586,268,1436206454920,m,335
586,268,1436206454930,m,335
587,268,1436206454941,m,335
588,266,1436206454992,m,335
588,266,1436206455001,m,335
588,266,1436206455012,m,335
588,266,1436206455022,m,335
589,265,1436206455031,m,335
592,264,1436206455043,m,335
592,263,1436206455053,m,335
594,263,1436206455062,m,335
597,263,1436206455073,m,335
597,263,1436206455082,m,335
601,264,1436206455093,m,335
605,264,1436206455102,m,335
608,266,1436206455112,m,335
614,269,1436206455123,m,335
623,273,1436206455133,m,335
629,276,1436206455144,m,335
633,277,1436206455153,m,335
637,279,1436206455164,m,335
642,279,1436206455174,m,335
645,280,1436206455184,m,335
647,281,1436206455194,m,335
651,282,1436206455204,m,335
651,282,1436206455225,m,335
651,283,1436206455327,m,335
651,283,1436206455336,m,335
651,283,1436206455346,m,335
651,283,1436206455377,m,335
651,283,1436206455386,m,335
651,284,1436206455397,m,335
651,284,1436206455407,m,335
651,284,1436206455428,m,335
651,284,1436206455479,m,335
651,284,1436206455569,m,335
650,284,1436206455590,m,335
649,285,1436206455600,m,335
649,285,1436206455610,m,335
649,285,1436206455619,m,335
648,285,1436206455630,m,335
648,286,1436206455640,m,335
648,286,1436206455650,m,335
648,286,1436206455660,m,335
648,286,1436206455712,m,335
647,286,1436206455742,m,335
644,285,1436206455751,m,335
641,286,1436206455762,m,335
640,286,1436206455771,m,335
637,286,1436206455783,m,335
634,286,1436206455792,m,335
631,287,1436206455802,m,335
627,287,1436206455813,m,335
624,287,1436206455823,m,335
621,287,1436206455833,m,335
619,288,1436206455843,m,335
614,288,1436206455853,m,335
610,287,1436206455864,m,335
607,287,1436206455873,m,335
604,286,1436206455883,m,335
604,286,1436206455894,m,335
601,286,1436206455904,m,335
601,286,1436206455914,m,335
597,286,1436206455924,m,335
594,287,1436206455934,m,335
589,287,1436206455944,m,335
582,288,1436206455954,m,335
575,290,1436206455964,m,335
567,290,1436206455974,m,335
560,292,1436206455985,m,335
551,294,1436206455995,m,335
541,299,1436206456004,m,335
526,300,1436206456015,m,335
506,306,1436206456025,m,335
492,308,1436206456036,m,335
480,314,1436206456046,m,335
468,319,1436206456055,m,335
460,320,1436206456066,m,335
455,315,1436206456420,m,335
453,314,1436206456430,m,335
449,310,1436206456440,m,335
444,306,1436206456452,m,335
437,302,1436206456461,m,335
428,296,1436206456471,m,335
421,293,1436206456481,m,335
415,288,1436206456491,m,335
408,288,1436206456502,m,335
402,285,1436206456511,m,335
395,285,1436206456521,m,335
394,285,1436206456532,m,335
393,285,1436206456542,m,335
392,285,1436206456552,m,335
392,285,1436206456562,m,335
392,284,1436206456604,m,335
391,286,1436206456634,m,335
390,288,1436206456643,m,335
390,288,1436206456653,m,335
390,288,1436206456660,m,335
390,288,1436206456673,m,335
390,288,1436206456684,m,335
390,290,1436206456725,m,335
390,293,1436206456735,m,335
390,295,1436206456745,m,335
390,298,1436206456755,m,335
390,301,1436206456766,m,335
393,303,1436206456775,m,335
394,306,1436206456785,m,335
397,308,1436206456795,m,335
400,309,1436206456806,m,335
405,313,1436206456816,m,335
410,316,1436206456825,m,335
416,318,1436206456836,m,335
422,320,1436206456846,m,335
426,322,1436206456857,m,335
430,324,1436206456866,m,335
433,327,1436206456876,m,335
437,329,1436206456887,m,335
441,329,1436206456897,m,335
441,330,1436206456907,m,335
441,330,1436206456917,m,335
441,330,1436206456948,m,335
442,330,1436206457029,m,335
444,330,1436206457039,m,335
446,329,1436206457049,m,335
446,329,1436206457059,m,335
448,329,1436206457069,m,335
449,329,1436206457079,m,335
449,329,1436206457090,m,335
450,329,1436206457099,m,335
450,329,1436206457110,m,335
451,329,1436206457120,m,335
451,329,1436206457143,m,335
451,329,1436206457161,m,335
451,329,1436206457222,m,335
451,329,1436206457231,m,335
451,329,1436206457252,m,335
451,329,1436206457323,m,335
451,333,1436206457333,m,335
451,343,1436206457344,m,335
451,356,1436206457353,m,335
442,368,1436206457364,m,335
440,379,1436206457374,m,335
437,398,1436206457383,m,335
426,416,1436206457394,m,335
416,433,1436206457404,m,335
410,451,1436206457415,m,335
408,461,1436206457425,m,335
394,477,1436206457434,m,335
390,485,1436206457444,m,335
388,495,1436206457454,m,335
382,498,1436206457465,m,335
380,501,1436206457475,m,335
380,501,1436206457484,m,335
387,498,1436206457739,m,335
395,494,1436206457749,m,335
410,487,1436206457760,m,335
419,483,1436206457769,m,335
435,473,1436206457779,m,335
449,470,1436206457790,m,335
458,469,1436206457800,m,335
466,467,1436206457810,m,335
473,467,1436206457819,m,335
478,467,1436206457829,m,335
479,467,1436206457840,m,335
482,467,1436206457850,m,335
482,467,1436206457860,m,335
485,467,1436206457870,m,335
485,467,1436206457880,m,335
485,467,1436206457890,m,335
486,467,1436206457910,m,335
486,467,1436206457931,m,335
486,467,1436206457982,m,335
487,467,1436206458002,m,335
487,467,1436206458012,m,335
489,467,1436206458022,m,335
491,467,1436206458032,m,335
490,472,1436206458083,m,335
485,481,1436206458093,m,335
483,495,1436206458103,m,335
475,505,1436206458114,m,335
466,515,1436206458123,m,335
457,521,1436206458133,m,335
452,530,1436206458144,m,335
450,531,1436206458154,m,335
450,532,1436206458165,m,335
450,532,1436206458174,m,335
450,532,1436206458185,m,335
450,532,1436206458204,m,335
450,531,1436206458235,m,335
450,531,1436206458245,m,335
450,531,1436206458255,m,335
450,529,1436206458279,m,335
450,528,1436206458285,m,335
450,528,1436206458296,m,335
452,526,1436206458305,m,335
452,525,1436206458316,m,335
452,525,1436206458420,m,335
452,525,1436206458427,m,335
452,525,1436206458438,m,335
452,526,1436206458448,m,335
452,526,1436206458478,m,335
452,526,1436206458489,m,335
452,526,1436206458498,m,335
452,529,1436206458560,m,335
449,529,1436206458570,m,335
446,529,1436206458579,m,335
445,529,1436206458589,m,335
442,529,1436206458600,m,335
440,529,1436206458610,m,335
439,528,1436206458621,m,335
438,528,1436206458630,m,335
438,528,1436206458640,m,335
437,527,1436206458651,m,335
437,526,1436206458700,m,335
437,526,1436206458701,m,335
437,526,1436206458711,m,335
436,526,1436206458732,m,335
436,524,1436206458741,m,335
435,524,1436206458752,m,335
435,524,1436206458762,m,335
435,524,1436206458793,m,335
435,524,1436206458833,m,335
433,524,1436206458874,m,335
428,523,1436206458884,m,335
420,523,1436206458893,m,335
402,522,1436206458915,m,335
347,514,1436206458966,m,335
339,513,1436206458975,m,335
333,513,1436206458985,m,335
329,512,1436206458995,m,335
328,511,1436206459005,m,335
327,511,1436206459029,m,335
327,512,1436206459046,m,335
330,515,1436206459056,m,335
336,520,1436206459066,m,335
341,524,1436206459077,m,335
348,528,1436206459087,m,335
357,534,1436206459096,m,335
375,536,1436206459117,m,335
384,536,1436206459128,m,335
392,536,1436206459146,m,335
399,536,1436206459147,m,335
404,536,1436206459158,m,335
408,538,1436206459167,m,335
409,539,1436206459178,m,335
413,540,1436206459188,m,335
413,540,1436206459198,m,335
414,541,1436206459208,m,335
416,541,1436206459218,m,335
417,541,1436206459229,m,335
419,542,1436206459239,m,335
421,542,1436206459248,m,335
424,542,1436206459259,m,335
427,546,1436206459269,m,335
428,546,1436206459280,m,335
431,546,1436206459289,m,335
433,550,1436206459299,m,335
433,550,1436206459310,m,335
434,551,1436206459319,m,335
435,551,1436206459330,m,335
435,551,1436206459341,m,335
435,551,1436206459350,m,335
435,551,1436206459381,m,335
436,552,1436206459391,m,335
436,553,1436206459432,m,335
436,553,1436206459513,m,335
433,555,1436206459534,m,335
428,557,1436206459543,m,335
426,558,1436206459552,m,335
421,560,1436206459563,m,335
415,560,1436206459573,m,335
406,563,1436206459584,m,335
396,564,1436206459593,m,335
388,566,1436206459603,m,335
381,567,1436206459614,m,335
377,570,1436206459624,m,335
376,570,1436206459634,m,335
375,570,1436206459644,m,335
375,570,1436206459654,m,335
375,570,1436206459665,m,335
375,570,1436206459674,m,335
375,570,1436206459685,m,335
375,570,1436206459704,m,335
378,571,1436206459715,m,335
380,572,1436206459725,m,335
382,572,1436206459736,m,335
383,572,1436206459746,m,335
387,572,1436206459755,m,335
390,572,1436206459766,m,335
393,572,1436206459776,m,335
397,572,1436206459786,m,335
398,572,1436206459796,m,335
400,572,1436206459806,m,335
400,572,1436206459817,m,335
400,571,1436206459826,m,335
400,571,1436206459837,m,335
400,571,1436206459847,m,335
401,571,1436206459857,m,335
401,571,1436206459889,m,335
405,571,1436206459898,m,335
408,571,1436206459907,m,335
411,572,1436206459918,m,335
415,572,1436206459928,m,335
418,574,1436206459938,m,335
423,574,1436206459948,m,335
431,576,1436206459958,m,335
438,577,1436206459969,m,335
445,579,1436206459984,m,335
453,582,1436206459989,m,335
457,582,1436206459999,m,335
461,583,1436206460009,m,335
461,583,1436206460019,m,335
462,584,1436206460029,m,335
462,584,1436206460039,m,335
462,584,1436206460045,m,335
462,584,1436206460059,m,335
462,585,1436206460070,m,335
462,586,1436206460080,m,335
462,589,1436206460104,m,335
461,591,1436206460110,m,335
461,591,1436206460121,m,335
461,592,1436206460130,m,335
461,593,1436206460141,m,335
460,593,1436206460151,m,335
460,593,1436206460161,m,335
460,593,1436206460171,m,335
460,593,1436206460181,m,335
460,593,1436206460223,m,335
460,594,1436206460232,m,335
460,595,1436206460243,m,335
460,595,1436206460252,m,335
461,596,1436206460262,m,335
461,597,1436206460273,m,335
462,598,1436206460283,m,335
462,599,1436206460293,m,335
462,601,1436206460313,m,335
462,601,1436206460323,m,335
462,604,1436206460333,m,335
461,604,1436206460344,m,335
459,605,1436206460354,m,335
456,605,1436206460363,m,335
454,605,1436206460374,m,335
450,605,1436206460384,m,335
447,604,1436206460395,m,335
442,603,1436206460404,m,335
433,599,1436206460414,m,335
426,597,1436206460425,m,335
416,594,1436206460435,m,335
407,591,1436206460445,m,335
397,588,1436206460455,m,335
387,584,1436206460465,m,335
376,584,1436206460476,m,335
369,584,1436206460485,m,335
364,584,1436206460496,m,335
358,583,1436206460506,m,335
355,583,1436206460515,m,335
350,581,1436206460526,m,335
347,581,1436206460536,m,335
346,581,1436206460547,m,335
344,581,1436206460556,m,335
344,581,1436206460577,m,335
343,581,1436206460587,m,335
342,581,1436206460597,m,335
342,581,1436206460607,m,335
342,581,1436206460617,m,335
341,581,1436206460628,m,335
341,581,1436206460648,m,335
340,581,1436206460658,m,335
340,582,1436206460668,m,335
339,582,1436206460688,m,335
337,582,1436206460699,m,335
337,583,1436206460709,m,335
332,584,1436206460718,m,335
330,584,1436206460729,m,335
328,584,1436206460742,m,335
325,585,1436206460750,m,335
322,586,1436206460759,m,335
320,586,1436206460771,m,335
319,586,1436206460780,m,335
316,586,1436206460790,m,335
314,587,1436206460800,m,335
313,587,1436206460810,m,335
311,588,1436206460820,m,335
311,588,1436206460840,m,335
311,588,1436206460902,m,335
311,588,1436206460911,m,335
311,589,1436206460922,m,335
311,589,1436206460932,m,335
311,589,1436206460973,m,335
293,591,1436206461563,c,335
284,149,1436206462546,c,335
310,589,1436206461054,m,335
310,589,1436206461063,m,335
307,589,1436206461073,m,335
306,589,1436206461094,m,335
304,590,1436206461104,m,335
304,590,1436206461114,m,335
303,590,1436206461124,m,335
303,590,1436206461135,m,335
302,590,1436206461144,m,335
301,590,1436206461154,m,335
299,590,1436206461165,m,335
299,592,1436206461175,m,335
295,592,1436206461185,m,335
292,595,1436206461195,m,335
291,595,1436206461205,m,335
288,598,1436206461216,m,335
288,598,1436206461225,m,335
287,598,1436206461236,m,335
287,599,1436206461256,m,335
287,599,1436206461276,m,335
287,598,1436206461328,m,335
287,597,1436206461338,m,335
288,597,1436206461357,m,335
288,597,1436206461368,m,335
289,596,1436206461378,m,335
290,594,1436206461389,m,335
292,594,1436206461399,m,335
292,593,1436206461408,m,335
292,593,1436206461419,m,335
292,593,1436206461428,m,335
292,593,1436206461439,m,335
293,593,1436206461449,m,335
293,592,1436206461459,m,335
293,592,1436206461480,m,335
293,592,1436206461500,m,335
293,591,1436206461521,m,335
293,591,1436206461530,m,335
293,591,1436206461561,m,335
294,591,1436206461571,m,335
294,591,1436206461601,m,335
294,591,1436206461622,m,335
294,592,1436206461632,m,335
294,592,1436206461642,m,335
294,592,1436206461652,m,335
294,593,1436206461661,m,335
293,593,1436206461703,m,335
293,592,1436206461713,m,335
289,590,1436206461723,m,335
289,589,1436206461732,m,335
286,586,1436206461744,m,335
273,568,1436206461753,m,335
256,538,1436206461763,m,335
241,507,1436206461774,m,335
239,474,1436206461783,m,335
226,431,1436206461794,m,335
224,408,1436206461804,m,335
221,385,1436206461813,m,335
219,361,1436206461825,m,335
219,350,1436206461834,m,335
219,337,1436206461845,m,335
219,341,1436206461855,m,335
222,338,1436206462048,m,335
227,321,1436206462057,m,335
229,289,1436206462068,m,335
238,255,1436206462078,m,335
247,225,1436206462087,m,335
267,160,1436206462108,m,335
270,135,1436206462119,m,335
273,130,1436206462128,m,335
273,130,1436206462138,m,335
273,130,1436206462149,m,335
273,130,1436206462159,m,335
273,130,1436206462169,m,335
273,130,1436206462189,m,335
273,130,1436206462200,m,335
273,130,1436206462209,m,335
273,130,1436206462220,m,335
274,131,1436206462229,m,335
274,131,1436206462240,m,335
274,131,1436206462250,m,335
277,133,1436206462260,m,335
278,133,1436206462271,m,335
280,133,1436206462281,m,335
281,133,1436206462291,m,335
282,133,1436206462300,m,335
282,133,1436206462311,m,335
282,133,1436206462321,m,335
282,133,1436206462342,m,335
282,134,1436206462352,m,335
282,134,1436206462361,m,335
282,135,1436206462372,m,335
282,136,1436206462381,m,335
282,136,1436206462392,m,335
282,138,1436206462402,m,335
283,139,1436206462423,m,335
283,139,1436206462432,m,335
283,140,1436206462443,m,335
283,140,1436206462452,m,335
